1985-1	7469.5	7.233333333	40.26666667	7.233333333	8.918583341
1985-2	7537.9	7.3	40.46666667	7.3	8.927698908
1985-3	7655.2	7.2	40.53333333	7.2	8.943140434
1985-4	7712.6	7.033333333	40.76666667	7.033333333	8.950610634
1986-1	7784.1	7.033333333	40.7	7.033333333	8.959838471
1986-2	7819.8	7.166666667	40.63333333	7.166666667	8.964414258
1986-3	7898.6	6.966666667	40.66666667	6.966666667	8.974440808
1986-4	7939.5	6.833333333	40.7	6.833333333	8.97960558
1987-1	7995	6.6	41	6.6	8.986571625
1987-2	8084.7	6.266666667	40.9	6.266666667	8.997728666
1987-3	8158	6	40.9	6	9.00675432
1987-4	8292.7	5.833333333	41.03333333	5.833333333	9.023130889
1988-1	8339.3	5.7	41.03333333	5.7	9.028734559
1988-2	8449.5	5.466666667	41.03333333	5.466666667	9.041862547
1988-3	8498.3	5.466666667	41	5.466666667	9.047621422
1988-4	8610.9	5.333333333	41.03333333	5.333333333	9.060784122
1989-1	8697.7	5.2	41.13333333	5.2	9.070813902
1989-2	8766.1	5.233333333	41	5.233333333	9.078647289
1989-3	8831.5	5.233333333	40.86666667	5.233333333	9.086080155
1989-4	8850.2	5.366666667	40.66666667	5.366666667	9.088195337
1990-1	8947.1	5.3	40.6	5.3	9.099084736
1990-2	8981.7	5.333333333	40.6	5.333333333	9.102944453
1990-3	8983.9	5.7	40.53333333	5.7	9.103189365
1990-4	8907.4	6.133333333	40.3	6.133333333	9.094637671
1991-1	8865.6	6.6	40.1	6.6	9.089933898
1991-2	8934.4	6.833333333	40.23333333	6.833333333	9.097664274
1991-3	8977.3	6.866666667	40.56666667	6.866666667	9.102454448
1991-4	9016.4	7.1	40.66666667	7.1	9.10680042
1992-1	9123	7.366666667	40.66666667	7.366666667	9.118553976
1992-2	9223.5	7.6	40.86666667	7.6	9.129509854
1992-3	9313.2	7.633333333	40.76666667	7.633333333	9.139188028
1992-4	9406.5	7.366666667	40.86666667	7.366666667	9.149156219
1993-1	9424.1	7.133333333	41	7.133333333	9.151025517
1993-2	9480.1	7.066666667	41.16666667	7.066666667	9.156950144
1993-3	9526.3	6.8	41.16666667	6.8	9.161811674
1993-4	9653.5	6.633333333	41.33333333	6.633333333	9.175075823
1994-1	9748.2	6.566666667	41.33333333	6.566666667	9.184837932
1994-2	9881.4	6.2	41.76666667	6.2	9.198409481
1994-3	9939.7	6	41.7	6	9.204292118
1994-4	10052.5	5.633333333	41.8	5.633333333	9.215576639
1995-1	10086.9	5.466666667	41.66666667	5.466666667	9.218992831
1995-2	10122.1	5.666666667	41.16666667	5.666666667	9.222476431
1995-3	10208.8	5.666666667	41.16666667	5.666666667	9.231005372
1995-4	10281.2	5.566666667	41.13333333	5.566666667	9.238072264
1996-1	10348.7	5.533333333	40.7	5.533333333	9.244616187
1996-2	10529.4	5.5	41.33333333	5.5	9.261926623
1996-3	10626.8	5.266666667	41.5	5.266666667	9.271134391
1996-4	10739.1	5.333333333	41.53333333	5.333333333	9.281646566
1997-1	10820.9	5.233333333	41.6	5.233333333	9.289234728
1997-2	10984.2	5	41.66666667	5	9.304213156
1997-3	11124	4.866666667	41.66666667	4.866666667	9.316860215
1997-4	11210.3	4.666666667	41.83333333	4.666666667	9.324588278
1998-1	11321.2	4.633333333	41.73333333	4.633333333	9.334432353
1998-2	11431	4.4	41.4	4.4	9.344084242
1998-3	11580.6	4.533333333	41.36666667	4.533333333	9.357086563
1998-4	11770.7	4.433333333	41.43333333	4.433333333	9.373368672
1999-1	11864.7	4.3	41.3	4.3	9.381322884
1999-2	11962.5	4.266666667	41.36666667	4.266666667	9.389532036
1999-3	12113.1	4.233333333	41.46666667	4.233333333	9.402042791
1999-4	12323.3	4.066666667	41.4	4.066666667	9.419247058
2000-1	12359.1	4.033333333	41.46666667	4.033333333	9.422147913
2000-2	12592.5	3.933333333	41.4	3.933333333	9.440856678
2000-3	12607.7	4	41.2	4	9.442063017
2000-4	12679.3	3.9	40.86666667	3.9	9.447726021
2001-1	12643.3	4.233333333	40.53333333	4.233333333	9.44488271
2001-2	12710.3	4.4	40.4	4.4	9.450167967
2001-3	12670.1	4.833333333	40.36666667	4.833333333	9.447000166
2001-4	12705.3	5.5	40.13333333	5.5	9.449774508
2002-1	12822.3	5.7	40.33333333	5.7	9.458941122
2002-2	12893	5.833333333	40.63333333	5.833333333	9.464439807
2002-3	12955.8	5.733333333	40.46666667	5.733333333	9.469298843
2002-4	12964	5.866666667	40.4	5.866666667	9.469931564
2003-1	13031.2	5.866666667	40.33333333	5.866666667	9.475101761
2003-2	13152.1	6.133333333	40.2	6.133333333	9.484336721
2003-3	13372.4	6.133333333	40.26666667	6.133333333	9.50094816
2003-4	13528.7	5.833333333	40.73333333	5.833333333	9.512568634
2004-1	13606.5	5.7	40.93333333	5.7	9.518302899
2004-2	13706.2	5.6	40.8	5.6	9.525603564
2004-3	13830.8	5.433333333	40.8	5.433333333	9.534653268
2004-4	13950.4	5.433333333	40.56666667	5.433333333	9.543263461
2005-1	14099.1	5.3	40.53333333	5.3	9.553866245
2005-2	14172.7	5.1	40.4	5.1	9.559072858
2005-3	14291.8	4.966666667	40.56666667	4.966666667	9.567441225
2005-4	14373.4	4.966666667	40.9	4.966666667	9.573134555
2006-1	14546.1	4.733333333	41.03333333	4.733333333	9.585078195
2006-2	14589.6	4.633333333	41.2	4.633333333	9.588064225
2006-3	14602.6	4.633333333	41.2	4.633333333	9.588954874
2006-4	14716.9	4.433333333	41.06666667	4.433333333	9.596751772
2007-1	14726	4.5	41.06666667	4.5	9.597369918
2007-2	14838.7	4.5	41.23333333	4.5	9.604993912
2007-3	14938.5	4.666666667	41.3	4.666666667	9.611697052
2007-4	14991.8	4.8	41.2	4.8	9.615258664
2008-1	14889.5	5	41.2	5	9.608411546
2008-2	14963.4	5.333333333	41.06666667	5.333333333	9.613362498
2008-3	14891.6	6	40.8	6	9.608552575
2008-4	14577	6.866666667	40.16666667	6.866666667	9.587200223
2009-1	14375	8.266666667	39.53333333	8.266666667	9.573245866
2009-2	14355.6	9.3	39.5	9.3	9.571895389
2009-3	14402.5	9.633333333	39.96666667	9.633333333	9.575157082
2009-4	14541.9	9.933333333	40.43333333	9.933333333	9.584789417
2010-1	14604.8	9.8	40.73333333	9.8	9.589105521
2010-2	14745.9	9.633333333	41.2	9.633333333	9.598720357
2010-3	14845.5	9.5	41.23333333	9.5	9.605452068
2010-4	14939	9.566666667	41.3	9.566666667	9.611730522
2011-1	14881.3	9.033333333	41.23333333	9.033333333	9.60786067
2011-2	14989.6	9.066666667	41.4	9.066666667	9.615111906
2011-3	15021.1	9	41.4	9	9.617211158
2011-4	15190.3	8.633333333	41.56666667	8.633333333	9.628412345
2012-1	15275	8.233333333	41.73333333	8.233333333	9.633972784
2012-2	15336.7	8.2	41.56666667	8.2	9.638003928
2012-3	15431.3	8.033333333	41.56666667	8.033333333	9.644153193
2012-4	15433.7	7.833333333	41.6	7.833333333	9.644308709
2013-1	15538.4	7.7	41.8	7.7	9.651069659
2013-2	15606.6	7.5	41.83333333	7.5	9.655449181
2013-3	15779.9	7.233333333	41.83333333	7.233333333	9.666492257
2013-4	15916.2	6.966666667	41.93333333	6.966666667	9.675092737
